  -1.7361062e+00   1.8341033e+00   1.2207658e+00   1.1033200e+00  -2.1513705e-01  -8.0179244e-01  -3.9469161e+01  -1.3257689e+01
  -1.6995854e+00   1.8665896e+00   1.2173596e+00   1.0828777e+00  -1.1354100e-01  -6.8141179e-01  -3.0270058e+01  -1.4139997e+01
  -1.6630717e+00   1.8985819e+00   1.2171254e+00   1.0664086e+00  -7.8056421e-03  -5.4897007e-01  -2.0987726e+01  -1.4980225e+01
  -1.6264659e+00   1.9302117e+00   1.2201935e+00   1.0543258e+00   1.0226768e-01  -4.0275887e-01  -1.1605396e+01  -1.5781260e+01
  -1.5896647e+00   1.9616247e+00   1.2267036e+00   1.0471011e+00   2.1700542e-01  -2.4082287e-01  -2.1036565e+00  -1.6546234e+01
  -1.5525605e+00   1.9929828e+00   1.2368092e+00   1.0452711e+00   3.3685218e-01  -6.0999528e-02   7.5391985e+00  -1.7278527e+01
  -1.5150401e+00   2.0244661e+00   1.2506795e+00   1.0494414e+00   4.6234303e-01   1.3900908e-01   1.7346587e+01  -1.7981794e+01
  -1.4769851e+00   2.0562747e+00   1.2685009e+00   1.0602868e+00   5.9404877e-01   3.6151438e-01   2.7342676e+01  -1.8659998e+01
  -1.4382708e+00   2.0886311e+00   1.2904754e+00   1.0785462e+00   7.3248261e-01   6.0864680e-01   3.7550852e+01  -1.9317475e+01
  -1.3987664e+00   2.1217813e+00   1.3168141e+00   1.1050081e+00   8.7795477e-01   8.8206141e-01   4.7991404e+01  -1.9959019e+01
  -1.3583346e+00   2.1559958e+00   1.3477249e+00   1.1404836e+00   1.0303615e+00   1.1825165e+00   5.8678175e+01  -2.0589989e+01
  -1.3168329e+00   2.1915687e+00   1.3833919e+00   1.1857627e+00   1.1888987e+00   1.5093056e+00   6.9613967e+01  -2.1216450e+01
  -1.2741146e+00   2.2288152e+00   1.4239430e+00   1.2415492e+00   1.3517036e+00   1.8595485e+00   8.0784665e+01  -2.1845303e+01
  -1.2300324e+00   2.2680663e+00   1.4694064e+00   1.3083710e+00   1.5154482e+00   2.2273945e+00   9.2152306e+01  -2.2484388e+01
  -1.1844427e+00   2.3096604e+00   1.5196550e+00   1.3864690e+00   1.6749513e+00   2.6032670e+00   1.0364791e+02  -2.3142478e+01
  -1.1372125e+00   2.3539305e+00   1.5743425e+00   1.4756704e+00   1.8229183e+00   2.9733773e+00   1.1516556e+02  -2.3829052e+01
  -1.0882272e+00   2.4011884e+00   1.6328415e+00   1.5752648e+00   1.9499663e+00   3.3198160e+00   1.2655999e+02  -2.4553719e+01
  -1.0374014e+00   2.4517058e+00   1.6941945e+00   1.6839112e+00   2.0451008e+00   3.6215438e+00   1.3765019e+02  -2.5325163e+01
  -9.8468847e-01   2.5056939e+00   1.7570969e+00   1.7996049e+00   2.0967471e+00   3.8564565e+00   1.4823099e+02  -2.6149567e+01
  -9.3009071e-01   2.5632860e+00   1.8199255e+00   1.9197361e+00   2.0942847e+00   4.0043765e+00   1.5809271e+02  -2.7028643e+01
  -8.7366611e-01   2.6245234e+00   1.8808201e+00   2.0412476e+00   2.0298211e+00   4.0503835e+00   1.6704589e+02  -2.7957616e+01
  -8.1553173e-01   2.6893497e+00   1.9378127e+00   2.1608748e+00   1.8997529e+00   3.9875728e+00   1.7494553e+02  -2.8923676e+01
  -7.5586226e-01   2.7576124e+00   1.9889822e+00   2.2754253e+00   1.7056489e+00   3.8183496e+00   1.8170829e+02  -2.9905435e+01
  -6.9488404e-01   2.8290736e+00   2.0326073e+00   2.3820402e+00   1.4541725e+00   3.5538289e+00   1.8731791e+02  -3.0873710e+01
  -6.3286534e-01   2.9034253e+00   2.0672901e+00   2.4783882e+00   1.1560920e+00   3.2116005e+00   1.9181836e+02  -3.1793573e+01
  -5.7010439e-01   2.9803083e+00   2.0920317e+00   2.5627681e+00   8.2471923e-01   2.8126624e+00   1.9529796e+02  -3.2627270e+01
  -5.0691663e-01   3.0593320e+00   2.1062586e+00   2.6341215e+00   4.7423066e-01   2.3784474e+00   1.9787018e+02  -3.3337412e+01
  -4.4362245e-01   3.1400914e+00   2.1098059e+00   2.6919794e+00   1.1824389e-01   1.9285952e+00   1.9965613e+02  -3.3889879e+01
  -3.8053632e-01  -3.0610029e+00   2.1028710e+00   2.7363699e+00  -2.3116370e-01   1.4796857e+00   2.0077180e+02  -3.4256063e+01
  -3.1795778e-01  -2.9779714e+00   2.0859515e+00   2.7677141e+00  -5.6398441e-01   1.0448065e+00   2.0132077e+02  -3.4414301e+01
  -2.5616444e-01  -2.8943697e+00   2.0597779e+00   2.7867243e+00  -8.7245179e-01   6.3367177e-01   2.0139142e+02  -3.4350518e+01
  -1.9540698e-01  -2.8105403e+00   2.0252487e+00   2.7943149e+00  -1.1509755e+00   2.5301986e-01   2.0105720e+02  -3.4058212e+01
  -1.3590587e-01  -2.7267944e+00   1.9833704e+00   2.7915278e+00  -1.3959429e+00  -9.2901444e-02   2.0037848e+02  -3.3537940e+01
  -7.7849670e-02  -2.6434103e+00   1.9352066e+00   2.7794719e+00  -1.6054591e+00  -4.0186326e-01   1.9940490e+02  -3.2796475e+01
  -2.1394631e-02  -2.5606320e+00   1.8818346e+00   2.7592748e+00  -1.7790657e+00  -6.7323701e-01   1.9817768e+02  -3.1845761e+01
   3.3334690e-02  -2.4786706e+00   1.8243107e+00   2.7320458e+00  -1.9174635e+00  -9.0763510e-01   1.9673161e+02  -3.0701805e+01
   8.6243987e-02  -2.3977052e+00   1.7636432e+00   2.6988476e+00  -2.0222500e+00  -1.1066052e+00   1.9509659e+02  -2.9383560e+01
   1.3726717e-01  -2.3178849e+00   1.7007728e+00   2.6606765e+00  -2.0956793e+00  -1.2723698e+00   1.9329878e+02  -2.7911892e+01
   1.8636395e-01  -2.2393315e+00   1.6365594e+00   2.6184483e+00  -2.1404497e+00  -1.4076063e+00   1.9136146e+02  -2.6308664e+01
   2.3351717e-01  -2.1621418e+00   1.5717738e+00   2.5729905e+00  -2.1595196e+00  -1.5152617e+00   1.8930561e+02  -2.4595948e+01
   2.7873002e-01  -2.0863906e+00   1.5070951e+00   2.5250384e+00  -2.1559559e+00  -1.5984020e+00   1.8715028e+02  -2.2795392e+01
   3.2202334e-01  -2.0121335e+00   1.4431108e+00   2.4752357e+00  -2.1328112e+00  -1.6600908e+00   1.8491290e+02  -2.0927733e+01
   3.6343294e-01  -1.9394094e+00   1.3803198e+00   2.4241368e+00  -2.0930308e+00  -1.7032980e+00   1.8260939e+02  -1.9012439e+01
   4.0300708e-01  -1.8682431e+00   1.3191383e+00   2.3722118e+00  -2.0393854e+00  -1.7308324e+00   1.8025429e+02  -1.7067468e+01
   4.4080425e-01  -1.7986475e+00   1.2599055e+00   2.3198529e+00  -1.9744263e+00  -1.7452973e+00   1.7786078e+02  -1.5109136e+01
   4.7689100e-01  -1.7306261e+00   1.2028917e+00   2.2673810e+00  -1.9004592e+00  -1.7490638e+00   1.7544076e+02  -1.3152055e+01
   5.1134017e-01  -1.6641745e+00   1.1483057e+00   2.2150532e+00  -1.8195341e+00  -1.7442597e+00   1.7300479e+02  -1.1209139e+01
   5.4422924e-01  -1.5992824e+00   1.0963023e+00   2.1630701e+00  -1.7334455e+00  -1.7327695e+00   1.7056218e+02  -9.2916585e+00
   5.7563894e-01  -1.5359349e+00   1.0469900e+00   2.1115828e+00  -1.6437421e+00  -1.7162426e+00   1.6812093e+02  -7.4093225e+00
   6.0565207e-01  -1.4741139e+00   1.0004378e+00   2.0606996e+00  -1.5517418e+00  -1.6961072e+00   1.6568783e+02  -5.5703867e+00
   6.3435251e-01  -1.4137991e+00   9.5668130e-01   2.0104919e+00  -1.4585498e+00  -1.6735884e+00   1.6326841e+02  -3.7817704e+00
   6.6182438e-01  -1.3549691e+00   9.1572890e-01   1.9610001e+00  -1.3650800e+00  -1.6497269e+00   1.6086704e+02  -2.0491789e+00
   6.8815138e-01  -1.2976020e+00   8.7756664e-01   1.9122381e+00  -1.2720754e+00  -1.6253992e+00   1.5848692e+02  -3.7722549e-01
   7.1341626e-01  -1.2416760e+00   8.4216275e-01   1.8641981e+00  -1.1801296e+00  -1.6013356e+00   1.5613018e+02   1.2304510e+00
   7.3770041e-01  -1.1871704e+00   8.0947157e-01   1.8168539e+00  -1.0897061e+00  -1.5781386e+00   1.5379786e+02   2.7710763e+00
   7.6108351e-01  -1.1340655e+00   7.7943683e-01   1.7701650e+00  -1.0011580e+00  -1.5562976e+00   1.5149004e+02   4.2426383e+00
   7.8364335e-01  -1.0823431e+00   7.5199448e-01   1.7240789e+00  -9.1474488e-01  -1.5362032e+00   1.4920581e+02   5.6437949e+00
   8.0545560e-01  -1.0319871e+00   7.2707502e-01   1.6785341e+00  -8.3064869e-01  -1.5181583e+00   1.4694337e+02   6.9737910e+00
   8.2659376e-01  -9.8298321e-01   7.0460536e-01   1.6334625e+00  -7.4898870e-01  -1.5023868e+00   1.4470006e+02   8.2323848e+00
   8.4712907e-01  -9.3531947e-01   6.8451033e-01   1.5887913e+00  -6.6983440e-01  -1.4890417e+00   1.4247241e+02   9.4197829e+00
   8.6713048e-01  -8.8898612e-01   6.6671380e-01   1.5444450e+00  -5.9321749e-01  -1.4782096e+00   1.4025616e+02   1.0536584e+01
   8.8666467e-01  -8.4397570e-01   6.5113952e-01   1.5003475e+00  -5.1914266e-01  -1.4699151e+00   1.3804629e+02   1.1583732e+01
   9.0579602e-01  -8.0028298e-01   6.3771161e-01   1.4564239e+00  -4.4759715e-01  -1.4641233e+00   1.3583709e+02   1.2562469e+01
   9.2458666e-01  -7.5790493e-01   6.2635483e-01   1.4126016e+00  -3.7855937e-01  -1.4607414e+00   1.3362216e+02   1.3474304e+01
   9.4309650e-01  -7.1684054e-01   6.1699464e-01   1.3688130e+00  -3.1200641e-01  -1.4596198e+00   1.3139444e+02   1.4320980e+01
   9.6138321e-01  -6.7709065e-01   6.0955702e-01   1.3249964e+00  -2.4792052e-01  -1.4605536e+00   1.2914629e+02   1.5104445e+01
   9.7950226e-01  -6.3865771e-01   6.0396819e-01   1.2810979e+00  -1.8629448e-01  -1.4632835e+00   1.2686945e+02   1.5826832e+01
   9.9750688e-01  -6.0154552e-01   6.0015411e-01   1.2370730e+00  -1.2713572e-01  -1.4674978e+00   1.2455518e+02   1.6490433e+01
   1.0154481e+00  -5.6575889e-01   5.9804003e-01   1.1928879e+00  -7.0469329e-02  -1.4728356e+00   1.2219425e+02   1.7097683e+01
   1.0333746e+00  -5.3130325e-01   5.9754985e-01   1.1485212e+00  -1.6339547e-02  -1.4788909e+00   1.1977704e+02   1.7651142e+01
   1.0513327e+00  -4.9818431e-01   5.9860555e-01   1.1039646e+00   3.5190040e-02  -1.4852188e+00   1.1729363e+02   1.8153472e+01
   1.0693665e+00  -4.6640758e-01   6.0112668e-01   1.0592243e+00   8.4037828e-02  -1.4913430e+00   1.1473389e+02   1.8607428e+01
   1.0875174e+00  -4.3597794e-01   6.0502989e-01   1.0143214e+00   1.3010695e-01  -1.4967651e+00   1.1208761e+02   1.9015832e+01
   1.1058243e+00  -4.0689918e-01   6.1022857e-01   9.6929207e-01   1.7328940e-01  -1.5009765e+00   1.0934464e+02   1.9381557e+01
   1.1243233e+00  -3.7917354e-01   6.1663271e-01   9.2418795e-01   2.1347138e-01  -1.5034705e+00   1.0649503e+02   1.9707509e+01
   1.1430477e+00  -3.5280129e-01   6.2414890e-01   8.7907526e-01   2.5053961e-01  -1.5037564e+00   1.0352918e+02   1.9996606e+01
   1.1620282e+00  -3.2778026e-01   6.3268055e-01   8.3403405e-01   2.8438831e-01  -1.5013736e+00   1.0043806e+02   2.0251759e+01
   1.1812920e+00  -3.0410556e-01   6.4212834e-01   7.8915689e-01   3.1492638e-01  -1.4959056e+00   9.7213336e+01   2.0475848e+01
   1.2008637e+00  -2.8176914e-01   6.5239088e-01   7.4454709e-01   3.4208442e-01  -1.4869931e+00   9.3847531e+01   2.0671706e+01
   1.2207647e+00  -2.6075964e-01   6.6336551e-01   7.0031675e-01   3.6582118e-01  -1.4743449e+00   9.0334199e+01   2.0842098e+01
   1.2410132e+00  -2.4106211e-01   6.7494938e-01   6.5658434e-01   3.8612878e-01  -1.4577470e+00   8.6668039e+01   2.0989706e+01
   1.2616244e+00  -2.2265794e-01   6.8704047e-01   6.1347229e-01   4.0303665e-01  -1.4370681e+00   8.2844993e+01   2.1117108e+01
   1.2826106e+00  -2.0552481e-01   6.9953888e-01   5.7110444e-01   4.1661367e-01  -1.4122617e+00   7.8862314e+01   2.1226773e+01
   1.3039810e+00  -1.8963670e-01   7.1234794e-01   5.2960349e-01   4.2696856e-01  -1.3833649e+00   7.4718600e+01   2.1321044e+01
   1.3257423e+00  -1.7496404e-01   7.2537539e-01   4.8908869e-01   4.3424837e-01  -1.3504935e+00   7.0413788e+01   2.1402134e+01
   1.3478983e+00  -1.6147383e-01   7.3853445e-01   4.4967365e-01   4.3863534e-01  -1.3138346e+00   6.5949114e+01   2.1472122e+01
   1.3704506e+00  -1.4912990e-01   7.5174472e-01   4.1146457e-01   4.4034228e-01  -1.2736361e+00   6.1327046e+01   2.1532951e+01
   1.3933986e+00  -1.3789314e-01   7.6493293e-01   3.7455872e-01   4.3960697e-01  -1.2301950e+00   5.6551190e+01   2.1586429e+01
   1.4167396e+00  -1.2772183e-01   7.7803350e-01   3.3904339e-01   4.3668571e-01  -1.1838443e+00   5.1626179e+01   2.1634231e+01
   1.4404693e+00  -1.1857198e-01   7.9098890e-01   3.0499518e-01   4.3184677e-01  -1.1349401e+00   4.6557547e+01   2.1677906e+01
   1.4645818e+00  -1.1039759e-01   8.0374982e-01   2.7247972e-01   4.2536384e-01  -1.0838488e+00   4.1351605e+01   2.1718883e+01
   1.4890701e+00  -1.0315104e-01   8.1627512e-01   2.4155165e-01   4.1750995e-01  -1.0309357e+00   3.6015311e+01   2.1758474e+01
   1.5139260e+00  -9.6783387e-02   8.2853168e-01   2.1225502e-01   4.0855204e-01  -9.7655438e-01   3.0556152e+01   2.1797887e+01
   1.5391408e+00  -9.1244672e-02   8.4049407e-01   1.8462386e-01   3.9874648e-01  -9.2103867e-01   2.4982035e+01   2.1838225e+01
